nohup: ignoring input
14:20:58 INFO chudp: config configs/finetune.toml: {'finetune': {'context': 1024, 'covariates': 'full', 'start': '2025-12-15', 'val_frac': 0.15, 'test_frac': 0.15, 'embargo_bars': 1440, 'trainable': 'all', 'precision': 'fp32', 'loss_scale': 'none', 'lr': 1e-05, 'warmup_steps': 100, 'max_steps': 6400, 'batch_size': 32, 'micro_batch': 8, 'eval_every': 400, 'eval_samples': 16384, 'patience': 0, 'device': 'auto'}}
14:20:58 INFO chudp: resolved config: FinetuneConfig(context=1024, horizon=64, covariates='full', max_ctx_gap_frac=0.01, require_quote_ok=False, start=datetime.date(2025, 12, 15), end=None, val_frac=0.15, test_frac=0.15, val_start=None, test_start=None, embargo_bars=1440, model_id='google/timesfm-3.0-pytorch', device=None, precision='fp32', trainable='all', loss_scale='none', lr=1e-05, min_lr_frac=0.1, weight_decay=0.01, warmup_steps=100, max_steps=6400, batch_size=32, micro_batch=8, grad_clip=1.0, eval_every=400, eval_samples=16384, eval_batch=32, patience=0, log_every=20, seed=0, run_id=None)
14:21:00 INFO chud_predictor.finetune: train targets in [2025-12-19 06:57:00, 2026-06-27 00:00:00): 203750 origins
14:21:00 INFO chud_predictor.finetune: val   targets in [2026-06-28 00:00:00, 2026-08-06 00:00:00): 46580 origins
14:21:00 INFO chud_predictor.finetune: test  targets in [2026-08-07 00:00:00, 2026-09-17 02:00:00): 45708 origins
14:21:00 INFO chud_predictor.model: loading google/timesfm-3.0-pytorch on cuda (AMD Instinct MI300X VF, torch 2.14.0+rocm7.2) (batch 32)
14:21:02 INFO chud_predictor.finetune: trainable parameters: 330.7M of 330.7M (all); 25 variates
15:31:10 INFO chud_predictor.finetune: step 2400/6400  train_loss=0.07380  grad_norm=0.105  lr=7.35e-06  epoch=1  19.7 origins/s
15:33:46 INFO chud_predictor.finetune: step 2400 val: pinball_c=7.5703  pinball_c_fan=7.5502  skill_pinball=-0.0027  rmse_c=29.6417  skill_mse=-0.0072  skill_mae=0.0052  cover80=0.8318  settle_bss_persist=-0.0144  *best*
15:34:00 WARNING chud_predictor.finetune: step 2410: non-finite gradient, update skipped (7 so far)
15:34:13 INFO chud_predictor.finetune: step 2420/6400  train_loss=0.07405  grad_norm=0.093  lr=7.31e-06  epoch=1  19.0 origins/s
15:34:38 INFO chud_predictor.finetune: step 2440/6400  train_loss=0.07439  grad_norm=0.071  lr=7.27e-06  epoch=1  19.1 origins/s
15:35:04 INFO chud_predictor.finetune: step 2460/6400  train_loss=0.07555  grad_norm=0.069  lr=7.23e-06  epoch=1  19.1 origins/s
15:35:30 INFO chud_predictor.finetune: step 2480/6400  train_loss=0.07324  grad_norm=0.068  lr=7.19e-06  epoch=1  19.1 origins/s
15:35:56 INFO chud_predictor.finetune: step 2500/6400  train_loss=0.07322  grad_norm=0.057  lr=7.14e-06  epoch=1  19.2 origins/s
15:36:21 INFO chud_predictor.finetune: step 2520/6400  train_loss=0.07681  grad_norm=0.087  lr=7.10e-06  epoch=1  19.2 origins/s
15:36:47 INFO chud_predictor.finetune: step 2540/6400  train_loss=0.07312  grad_norm=0.082  lr=7.06e-06  epoch=1  19.2 origins/s
15:37:13 INFO chud_predictor.finetune: step 2560/6400  train_loss=0.07366  grad_norm=0.059  lr=7.02e-06  epoch=1  19.3 origins/s
15:37:38 INFO chud_predictor.finetune: step 2580/6400  train_loss=0.07452  grad_norm=0.068  lr=6.98e-06  epoch=1  19.3 origins/s
15:38:04 INFO chud_predictor.finetune: step 2600/6400  train_loss=0.07615  grad_norm=0.058  lr=6.93e-06  epoch=1  19.3 origins/s
15:38:30 INFO chud_predictor.finetune: step 2620/6400  train_loss=0.07532  grad_norm=0.057  lr=6.89e-06  epoch=1  19.4 origins/s
15:38:55 INFO chud_predictor.finetune: step 2640/6400  train_loss=0.07450  grad_norm=0.072  lr=6.85e-06  epoch=1  19.4 origins/s
15:39:21 INFO chud_predictor.finetune: step 2660/6400  train_loss=0.07513  grad_norm=0.052  lr=6.80e-06  epoch=1  19.4 origins/s
15:39:47 INFO chud_predictor.finetune: step 2680/6400  train_loss=0.07544  grad_norm=0.055  lr=6.76e-06  epoch=1  19.5 origins/s
15:40:13 INFO chud_predictor.finetune: step 2700/6400  train_loss=0.07154  grad_norm=0.066  lr=6.72e-06  epoch=1  19.5 origins/s
15:40:38 INFO chud_predictor.finetune: step 2720/6400  train_loss=0.07470  grad_norm=0.087  lr=6.68e-06  epoch=1  19.5 origins/s
15:41:04 INFO chud_predictor.finetune: step 2740/6400  train_loss=0.07453  grad_norm=0.086  lr=6.63e-06  epoch=1  19.6 origins/s
15:41:30 INFO chud_predictor.finetune: step 2760/6400  train_loss=0.07454  grad_norm=0.086  lr=6.59e-06  epoch=1  19.6 origins/s
15:41:55 INFO chud_predictor.finetune: step 2780/6400  train_loss=0.07102  grad_norm=0.068  lr=6.55e-06  epoch=1  19.6 origins/s
15:42:21 INFO chud_predictor.finetune: step 2800/6400  train_loss=0.07519  grad_norm=0.077  lr=6.50e-06  epoch=1  19.6 origins/s
15:44:57 INFO chud_predictor.finetune: step 2800 val: pinball_c=7.5683  pinball_c_fan=7.5502  skill_pinball=-0.0024  rmse_c=29.6254  skill_mse=-0.0061  skill_mae=0.0062  cover80=0.8049  settle_bss_persist=-0.0137  *best*
15:45:24 INFO chud_predictor.finetune: step 2820/6400  train_loss=0.07337  grad_norm=0.088  lr=6.46e-06  epoch=1  19.0 origins/s
15:45:50 INFO chud_predictor.finetune: step 2840/6400  train_loss=0.07269  grad_norm=0.076  lr=6.41e-06  epoch=1  19.1 origins/s
15:46:16 INFO chud_predictor.finetune: step 2860/6400  train_loss=0.07217  grad_norm=0.075  lr=6.37e-06  epoch=1  19.1 origins/s
15:46:41 INFO chud_predictor.finetune: step 2880/6400  train_loss=0.07751  grad_norm=0.084  lr=6.33e-06  epoch=1  19.1 origins/s
15:47:07 INFO chud_predictor.finetune: step 2900/6400  train_loss=0.07489  grad_norm=0.095  lr=6.28e-06  epoch=1  19.1 origins/s
15:47:33 INFO chud_predictor.finetune: step 2920/6400  train_loss=0.07541  grad_norm=0.087  lr=6.24e-06  epoch=1  19.2 origins/s
15:47:59 INFO chud_predictor.finetune: step 2940/6400  train_loss=0.07249  grad_norm=0.060  lr=6.19e-06  epoch=1  19.2 origins/s
15:48:25 INFO chud_predictor.finetune: step 2960/6400  train_loss=0.07623  grad_norm=0.088  lr=6.15e-06  epoch=1  19.2 origins/s
15:48:51 INFO chud_predictor.finetune: step 2980/6400  train_loss=0.07474  grad_norm=0.067  lr=6.10e-06  epoch=1  19.3 origins/s
15:49:17 INFO chud_predictor.finetune: step 3000/6400  train_loss=0.07535  grad_norm=0.057  lr=6.06e-06  epoch=1  19.3 origins/s
15:49:43 INFO chud_predictor.finetune: step 3020/6400  train_loss=0.07522  grad_norm=0.096  lr=6.01e-06  epoch=1  19.3 origins/s
15:50:09 INFO chud_predictor.finetune: step 3040/6400  train_loss=0.08004  grad_norm=0.092  lr=5.97e-06  epoch=1  19.3 origins/s
15:50:35 INFO chud_predictor.finetune: step 3060/6400  train_loss=0.07091  grad_norm=0.083  lr=5.93e-06  epoch=1  19.4 origins/s
15:51:01 INFO chud_predictor.finetune: step 3080/6400  train_loss=0.07388  grad_norm=0.068  lr=5.88e-06  epoch=1  19.4 origins/s
15:51:27 INFO chud_predictor.finetune: step 3100/6400  train_loss=0.07410  grad_norm=0.073  lr=5.84e-06  epoch=1  19.4 origins/s
15:51:53 INFO chud_predictor.finetune: step 3120/6400  train_loss=0.07577  grad_norm=0.058  lr=5.79e-06  epoch=1  19.4 origins/s
15:52:19 INFO chud_predictor.finetune: step 3140/6400  train_loss=0.07365  grad_norm=0.094  lr=5.75e-06  epoch=1  19.5 origins/s
15:52:45 INFO chud_predictor.finetune: step 3160/6400  train_loss=0.07357  grad_norm=0.084  lr=5.70e-06  epoch=1  19.5 origins/s
15:53:11 INFO chud_predictor.finetune: step 3180/6400  train_loss=0.07210  grad_norm=0.066  lr=5.66e-06  epoch=1  19.5 origins/s
15:53:37 INFO chud_predictor.finetune: step 3200/6400  train_loss=0.07599  grad_norm=0.062  lr=5.61e-06  epoch=1  19.6 origins/s
15:56:13 INFO chud_predictor.finetune: step 3200 val: pinball_c=7.5638  pinball_c_fan=7.5502  skill_pinball=-0.0018  rmse_c=29.6063  skill_mse=-0.0048  skill_mae=0.0049  cover80=0.8172  settle_bss_persist=-0.0102  *best*
15:56:40 INFO chud_predictor.finetune: step 3220/6400  train_loss=0.07825  grad_norm=0.078  lr=5.57e-06  epoch=1  19.0 origins/s
15:57:06 INFO chud_predictor.finetune: step 3240/6400  train_loss=0.07668  grad_norm=0.083  lr=5.52e-06  epoch=1  19.0 origins/s
15:57:31 INFO chud_predictor.finetune: step 3260/6400  train_loss=0.07261  grad_norm=0.099  lr=5.48e-06  epoch=1  19.1 origins/s
15:57:57 INFO chud_predictor.finetune: step 3280/6400  train_loss=0.07302  grad_norm=0.071  lr=5.43e-06  epoch=1  19.1 origins/s
15:58:23 INFO chud_predictor.finetune: step 3300/6400  train_loss=0.07399  grad_norm=0.092  lr=5.39e-06  epoch=1  19.1 origins/s
15:58:48 INFO chud_predictor.finetune: step 3320/6400  train_loss=0.07639  grad_norm=0.065  lr=5.34e-06  epoch=1  19.1 origins/s
15:59:14 INFO chud_predictor.finetune: step 3340/6400  train_loss=0.07328  grad_norm=0.108  lr=5.30e-06  epoch=1  19.2 origins/s
15:59:40 INFO chud_predictor.finetune: step 3360/6400  train_loss=0.07743  grad_norm=0.064  lr=5.25e-06  epoch=1  19.2 origins/s
16:00:05 INFO chud_predictor.finetune: step 3380/6400  train_loss=0.07073  grad_norm=0.085  lr=5.21e-06  epoch=1  19.2 origins/s
16:00:31 INFO chud_predictor.finetune: step 3400/6400  train_loss=0.07704  grad_norm=0.061  lr=5.16e-06  epoch=1  19.3 origins/s
16:00:57 INFO chud_predictor.finetune: step 3420/6400  train_loss=0.07381  grad_norm=0.108  lr=5.12e-06  epoch=1  19.3 origins/s
16:01:22 INFO chud_predictor.finetune: step 3440/6400  train_loss=0.06739  grad_norm=0.068  lr=5.07e-06  epoch=1  19.3 origins/s
16:01:48 INFO chud_predictor.finetune: step 3460/6400  train_loss=0.07711  grad_norm=0.071  lr=5.03e-06  epoch=1  19.3 origins/s
16:02:14 INFO chud_predictor.finetune: step 3480/6400  train_loss=0.07274  grad_norm=0.050  lr=4.99e-06  epoch=1  19.4 origins/s
16:02:39 INFO chud_predictor.finetune: step 3500/6400  train_loss=0.07479  grad_norm=0.077  lr=4.94e-06  epoch=1  19.4 origins/s
16:03:05 INFO chud_predictor.finetune: step 3520/6400  train_loss=0.07814  grad_norm=0.088  lr=4.90e-06  epoch=1  19.4 origins/s
16:03:31 INFO chud_predictor.finetune: step 3540/6400  train_loss=0.07262  grad_norm=0.060  lr=4.85e-06  epoch=1  19.4 origins/s
16:03:57 INFO chud_predictor.finetune: step 3560/6400  train_loss=0.07524  grad_norm=0.065  lr=4.81e-06  epoch=1  19.5 origins/s
16:04:22 INFO chud_predictor.finetune: step 3580/6400  train_loss=0.07097  grad_norm=0.052  lr=4.76e-06  epoch=1  19.5 origins/s
16:04:48 INFO chud_predictor.finetune: step 3600/6400  train_loss=0.07516  grad_norm=0.064  lr=4.72e-06  epoch=1  19.5 origins/s
16:07:24 INFO chud_predictor.finetune: step 3600 val: pinball_c=7.5470  pinball_c_fan=7.5502  skill_pinball=0.0004  rmse_c=29.6470  skill_mse=-0.0075  skill_mae=0.0079  cover80=0.8206  settle_bss_persist=-0.0135  *best*
16:07:51 INFO chud_predictor.finetune: step 3620/6400  train_loss=0.07458  grad_norm=0.078  lr=4.67e-06  epoch=1  19.0 origins/s
16:08:17 INFO chud_predictor.finetune: step 3640/6400  train_loss=0.07266  grad_norm=0.075  lr=4.63e-06  epoch=1  19.0 origins/s
16:08:43 INFO chud_predictor.finetune: step 3660/6400  train_loss=0.07066  grad_norm=0.072  lr=4.59e-06  epoch=1  19.1 origins/s
16:09:08 INFO chud_predictor.finetune: step 3680/6400  train_loss=0.07568  grad_norm=0.073  lr=4.54e-06  epoch=1  19.1 origins/s
16:09:34 INFO chud_predictor.finetune: step 3700/6400  train_loss=0.07108  grad_norm=0.093  lr=4.50e-06  epoch=1  19.1 origins/s
16:10:00 INFO chud_predictor.finetune: step 3720/6400  train_loss=0.07411  grad_norm=0.060  lr=4.45e-06  epoch=1  19.1 origins/s
16:10:25 INFO chud_predictor.finetune: step 3740/6400  train_loss=0.07438  grad_norm=0.066  lr=4.41e-06  epoch=1  19.2 origins/s
16:10:51 INFO chud_predictor.finetune: step 3760/6400  train_loss=0.07384  grad_norm=0.069  lr=4.37e-06  epoch=1  19.2 origins/s
16:11:17 INFO chud_predictor.finetune: step 3780/6400  train_loss=0.07476  grad_norm=0.083  lr=4.32e-06  epoch=1  19.2 origins/s
16:11:42 INFO chud_predictor.finetune: step 3800/6400  train_loss=0.07408  grad_norm=0.062  lr=4.28e-06  epoch=1  19.2 origins/s
16:12:08 INFO chud_predictor.finetune: step 3820/6400  train_loss=0.07243  grad_norm=0.068  lr=4.24e-06  epoch=1  19.3 origins/s
16:12:34 INFO chud_predictor.finetune: step 3840/6400  train_loss=0.07340  grad_norm=0.081  lr=4.20e-06  epoch=1  19.3 origins/s
16:13:00 INFO chud_predictor.finetune: step 3860/6400  train_loss=0.07417  grad_norm=0.076  lr=4.15e-06  epoch=1  19.3 origins/s
16:13:25 INFO chud_predictor.finetune: step 3880/6400  train_loss=0.07231  grad_norm=0.066  lr=4.11e-06  epoch=1  19.3 origins/s
16:13:51 INFO chud_predictor.finetune: step 3900/6400  train_loss=0.07222  grad_norm=0.063  lr=4.07e-06  epoch=1  19.3 origins/s
16:14:17 INFO chud_predictor.finetune: step 3920/6400  train_loss=0.07372  grad_norm=0.066  lr=4.02e-06  epoch=1  19.4 origins/s
16:14:42 INFO chud_predictor.finetune: step 3940/6400  train_loss=0.07442  grad_norm=0.075  lr=3.98e-06  epoch=1  19.4 origins/s
16:15:08 INFO chud_predictor.finetune: step 3960/6400  train_loss=0.07045  grad_norm=0.080  lr=3.94e-06  epoch=1  19.4 origins/s
16:15:34 INFO chud_predictor.finetune: step 3980/6400  train_loss=0.07621  grad_norm=0.064  lr=3.90e-06  epoch=1  19.4 origins/s
16:16:00 INFO chud_predictor.finetune: step 4000/6400  train_loss=0.07670  grad_norm=0.106  lr=3.86e-06  epoch=1  19.5 origins/s
16:18:36 INFO chud_predictor.finetune: step 4000 val: pinball_c=7.5588  pinball_c_fan=7.5502  skill_pinball=-0.0011  rmse_c=29.5852  skill_mse=-0.0033  skill_mae=0.0061  cover80=0.8126  settle_bss_persist=-0.0094
16:19:02 INFO chud_predictor.finetune: step 4020/6400  train_loss=0.07682  grad_norm=0.075  lr=3.81e-06  epoch=1  19.0 origins/s
16:19:27 INFO chud_predictor.finetune: step 4040/6400  train_loss=0.07258  grad_norm=0.107  lr=3.77e-06  epoch=1  19.0 origins/s
16:19:53 INFO chud_predictor.finetune: step 4060/6400  train_loss=0.07186  grad_norm=0.058  lr=3.73e-06  epoch=1  19.1 origins/s
16:20:19 INFO chud_predictor.finetune: step 4080/6400  train_loss=0.07548  grad_norm=0.099  lr=3.69e-06  epoch=1  19.1 origins/s
16:20:44 INFO chud_predictor.finetune: step 4100/6400  train_loss=0.07424  grad_norm=0.090  lr=3.65e-06  epoch=1  19.1 origins/s
16:21:10 INFO chud_predictor.finetune: step 4120/6400  train_loss=0.07399  grad_norm=0.062  lr=3.61e-06  epoch=1  19.1 origins/s
16:21:36 INFO chud_predictor.finetune: step 4140/6400  train_loss=0.07845  grad_norm=0.052  lr=3.57e-06  epoch=1  19.2 origins/s
16:22:02 INFO chud_predictor.finetune: step 4160/6400  train_loss=0.07729  grad_norm=0.054  lr=3.53e-06  epoch=1  19.2 origins/s
16:22:27 INFO chud_predictor.finetune: step 4180/6400  train_loss=0.07339  grad_norm=0.067  lr=3.49e-06  epoch=1  19.2 origins/s
16:22:53 INFO chud_predictor.finetune: step 4200/6400  train_loss=0.07500  grad_norm=0.072  lr=3.45e-06  epoch=1  19.2 origins/s
16:23:19 INFO chud_predictor.finetune: step 4220/6400  train_loss=0.07503  grad_norm=0.072  lr=3.41e-06  epoch=1  19.2 origins/s
16:23:44 INFO chud_predictor.finetune: step 4240/6400  train_loss=0.06739  grad_norm=0.067  lr=3.37e-06  epoch=1  19.3 origins/s
16:24:10 INFO chud_predictor.finetune: step 4260/6400  train_loss=0.07164  grad_norm=0.087  lr=3.33e-06  epoch=1  19.3 origins/s
16:24:36 INFO chud_predictor.finetune: step 4280/6400  train_loss=0.07145  grad_norm=0.089  lr=3.29e-06  epoch=1  19.3 origins/s
16:25:02 INFO chud_predictor.finetune: step 4300/6400  train_loss=0.07108  grad_norm=0.076  lr=3.25e-06  epoch=1  19.3 origins/s
16:25:27 INFO chud_predictor.finetune: step 4320/6400  train_loss=0.07538  grad_norm=0.057  lr=3.21e-06  epoch=1  19.3 origins/s
16:25:53 INFO chud_predictor.finetune: step 4340/6400  train_loss=0.07946  grad_norm=0.070  lr=3.17e-06  epoch=1  19.4 origins/s
16:26:19 INFO chud_predictor.finetune: step 4360/6400  train_loss=0.07463  grad_norm=0.058  lr=3.13e-06  epoch=1  19.4 origins/s
16:26:44 INFO chud_predictor.finetune: step 4380/6400  train_loss=0.07228  grad_norm=0.091  lr=3.10e-06  epoch=1  19.4 origins/s
16:27:10 INFO chud_predictor.finetune: step 4400/6400  train_loss=0.07223  grad_norm=0.105  lr=3.06e-06  epoch=1  19.4 origins/s
16:29:46 INFO chud_predictor.finetune: step 4400 val: pinball_c=7.5475  pinball_c_fan=7.5502  skill_pinball=0.0004  rmse_c=29.6350  skill_mse=-0.0067  skill_mae=0.0077  cover80=0.8002  settle_bss_persist=-0.0130
16:30:12 INFO chud_predictor.finetune: step 4420/6400  train_loss=0.07217  grad_norm=0.063  lr=3.02e-06  epoch=1  19.0 origins/s
16:30:38 INFO chud_predictor.finetune: step 4440/6400  train_loss=0.07746  grad_norm=0.079  lr=2.98e-06  epoch=1  19.1 origins/s
16:31:03 INFO chud_predictor.finetune: step 4460/6400  train_loss=0.07299  grad_norm=0.061  lr=2.95e-06  epoch=1  19.1 origins/s
16:31:29 INFO chud_predictor.finetune: step 4480/6400  train_loss=0.07853  grad_norm=0.073  lr=2.91e-06  epoch=1  19.1 origins/s
16:31:55 INFO chud_predictor.finetune: step 4500/6400  train_loss=0.07474  grad_norm=0.057  lr=2.87e-06  epoch=1  19.1 origins/s
16:32:21 INFO chud_predictor.finetune: step 4520/6400  train_loss=0.07472  grad_norm=0.068  lr=2.84e-06  epoch=1  19.1 origins/s
16:32:46 INFO chud_predictor.finetune: step 4540/6400  train_loss=0.07391  grad_norm=0.095  lr=2.80e-06  epoch=1  19.2 origins/s
16:33:12 INFO chud_predictor.finetune: step 4560/6400  train_loss=0.07518  grad_norm=0.069  lr=2.77e-06  epoch=1  19.2 origins/s
16:33:38 INFO chud_predictor.finetune: step 4580/6400  train_loss=0.07371  grad_norm=0.080  lr=2.73e-06  epoch=1  19.2 origins/s
16:34:03 INFO chud_predictor.finetune: step 4600/6400  train_loss=0.07830  grad_norm=0.097  lr=2.69e-06  epoch=1  19.2 origins/s
16:34:29 INFO chud_predictor.finetune: step 4620/6400  train_loss=0.07772  grad_norm=0.074  lr=2.66e-06  epoch=1  19.2 origins/s
16:34:55 INFO chud_predictor.finetune: step 4640/6400  train_loss=0.07415  grad_norm=0.066  lr=2.62e-06  epoch=1  19.2 origins/s
16:35:20 INFO chud_predictor.finetune: step 4660/6400  train_loss=0.07279  grad_norm=0.098  lr=2.59e-06  epoch=1  19.3 origins/s
16:35:46 INFO chud_predictor.finetune: step 4680/6400  train_loss=0.07629  grad_norm=0.063  lr=2.56e-06  epoch=1  19.3 origins/s
16:36:12 INFO chud_predictor.finetune: step 4700/6400  train_loss=0.07363  grad_norm=0.088  lr=2.52e-06  epoch=1  19.3 origins/s
16:36:38 INFO chud_predictor.finetune: step 4720/6400  train_loss=0.07309  grad_norm=0.093  lr=2.49e-06  epoch=1  19.3 origins/s
16:37:03 INFO chud_predictor.finetune: step 4740/6400  train_loss=0.07292  grad_norm=0.081  lr=2.46e-06  epoch=1  19.3 origins/s
16:37:29 INFO chud_predictor.finetune: step 4760/6400  train_loss=0.07304  grad_norm=0.081  lr=2.42e-06  epoch=1  19.4 origins/s
16:37:55 INFO chud_predictor.finetune: step 4780/6400  train_loss=0.07195  grad_norm=0.087  lr=2.39e-06  epoch=1  19.4 origins/s
16:38:20 INFO chud_predictor.finetune: step 4800/6400  train_loss=0.07323  grad_norm=0.084  lr=2.36e-06  epoch=1  19.4 origins/s
16:40:57 INFO chud_predictor.finetune: step 4800 val: pinball_c=7.5430  pinball_c_fan=7.5502  skill_pinball=0.0010  rmse_c=29.6177  skill_mse=-0.0055  skill_mae=0.0082  cover80=0.8069  settle_bss_persist=-0.0116  *best*
16:41:24 INFO chud_predictor.finetune: step 4820/6400  train_loss=0.07211  grad_norm=0.069  lr=2.33e-06  epoch=1  19.0 origins/s
16:41:49 INFO chud_predictor.finetune: step 4840/6400  train_loss=0.07108  grad_norm=0.061  lr=2.29e-06  epoch=1  19.1 origins/s
16:42:15 INFO chud_predictor.finetune: step 4860/6400  train_loss=0.07095  grad_norm=0.066  lr=2.26e-06  epoch=1  19.1 origins/s
16:42:41 INFO chud_predictor.finetune: step 4880/6400  train_loss=0.07292  grad_norm=0.074  lr=2.23e-06  epoch=1  19.1 origins/s
16:43:06 INFO chud_predictor.finetune: step 4900/6400  train_loss=0.07665  grad_norm=0.069  lr=2.20e-06  epoch=1  19.1 origins/s
16:43:32 INFO chud_predictor.finetune: step 4920/6400  train_loss=0.07525  grad_norm=0.077  lr=2.17e-06  epoch=1  19.1 origins/s
16:43:58 INFO chud_predictor.finetune: step 4940/6400  train_loss=0.07574  grad_norm=0.067  lr=2.14e-06  epoch=1  19.1 origins/s
16:44:24 INFO chud_predictor.finetune: step 4960/6400  train_loss=0.07518  grad_norm=0.115  lr=2.11e-06  epoch=1  19.2 origins/s
16:44:49 INFO chud_predictor.finetune: step 4980/6400  train_loss=0.07209  grad_norm=0.077  lr=2.08e-06  epoch=1  19.2 origins/s
16:45:15 INFO chud_predictor.finetune: step 5000/6400  train_loss=0.07141  grad_norm=0.075  lr=2.05e-06  epoch=1  19.2 origins/s
16:45:41 INFO chud_predictor.finetune: step 5020/6400  train_loss=0.07439  grad_norm=0.057  lr=2.02e-06  epoch=1  19.2 origins/s
16:46:06 INFO chud_predictor.finetune: step 5040/6400  train_loss=0.06890  grad_norm=0.093  lr=2.00e-06  epoch=1  19.2 origins/s
16:46:32 INFO chud_predictor.finetune: step 5060/6400  train_loss=0.07483  grad_norm=0.065  lr=1.97e-06  epoch=1  19.2 origins/s
16:46:58 INFO chud_predictor.finetune: step 5080/6400  train_loss=0.07130  grad_norm=0.062  lr=1.94e-06  epoch=1  19.3 origins/s
16:47:23 INFO chud_predictor.finetune: step 5100/6400  train_loss=0.07365  grad_norm=0.094  lr=1.91e-06  epoch=1  19.3 origins/s
16:47:49 INFO chud_predictor.finetune: step 5120/6400  train_loss=0.07197  grad_norm=0.065  lr=1.89e-06  epoch=1  19.3 origins/s
16:48:15 INFO chud_predictor.finetune: step 5140/6400  train_loss=0.07305  grad_norm=0.088  lr=1.86e-06  epoch=1  19.3 origins/s
16:48:40 INFO chud_predictor.finetune: step 5160/6400  train_loss=0.07369  grad_norm=0.065  lr=1.83e-06  epoch=1  19.3 origins/s
16:49:06 INFO chud_predictor.finetune: step 5180/6400  train_loss=0.07795  grad_norm=0.068  lr=1.81e-06  epoch=1  19.4 origins/s
16:49:32 INFO chud_predictor.finetune: step 5200/6400  train_loss=0.07313  grad_norm=0.084  lr=1.78e-06  epoch=1  19.4 origins/s
16:52:08 INFO chud_predictor.finetune: step 5200 val: pinball_c=7.5417  pinball_c_fan=7.5502  skill_pinball=0.0011  rmse_c=29.6090  skill_mse=-0.0049  skill_mae=0.0066  cover80=0.8163  settle_bss_persist=-0.0094  *best*
16:52:35 INFO chud_predictor.finetune: step 5220/6400  train_loss=0.07485  grad_norm=0.056  lr=1.76e-06  epoch=1  19.0 origins/s
16:53:01 INFO chud_predictor.finetune: step 5240/6400  train_loss=0.07459  grad_norm=0.057  lr=1.73e-06  epoch=1  19.1 origins/s
16:53:27 INFO chud_predictor.finetune: step 5260/6400  train_loss=0.07328  grad_norm=0.060  lr=1.71e-06  epoch=1  19.1 origins/s
16:53:52 INFO chud_predictor.finetune: step 5280/6400  train_loss=0.07612  grad_norm=0.061  lr=1.68e-06  epoch=1  19.1 origins/s
16:54:18 INFO chud_predictor.finetune: step 5300/6400  train_loss=0.07861  grad_norm=0.063  lr=1.66e-06  epoch=1  19.1 origins/s
16:54:44 INFO chud_predictor.finetune: step 5320/6400  train_loss=0.07178  grad_norm=0.078  lr=1.64e-06  epoch=1  19.1 origins/s
16:55:10 INFO chud_predictor.finetune: step 5340/6400  train_loss=0.06802  grad_norm=0.058  lr=1.61e-06  epoch=1  19.1 origins/s
16:55:35 INFO chud_predictor.finetune: step 5360/6400  train_loss=0.07109  grad_norm=0.065  lr=1.59e-06  epoch=1  19.2 origins/s
16:56:01 INFO chud_predictor.finetune: step 5380/6400  train_loss=0.07228  grad_norm=0.108  lr=1.57e-06  epoch=1  19.2 origins/s
16:56:27 INFO chud_predictor.finetune: step 5400/6400  train_loss=0.07277  grad_norm=0.071  lr=1.55e-06  epoch=1  19.2 origins/s
16:56:52 INFO chud_predictor.finetune: step 5420/6400  train_loss=0.07398  grad_norm=0.063  lr=1.53e-06  epoch=1  19.2 origins/s
16:57:18 INFO chud_predictor.finetune: step 5440/6400  train_loss=0.07481  grad_norm=0.087  lr=1.51e-06  epoch=1  19.2 origins/s
16:57:44 INFO chud_predictor.finetune: step 5460/6400  train_loss=0.07260  grad_norm=0.071  lr=1.49e-06  epoch=1  19.2 origins/s
16:58:09 INFO chud_predictor.finetune: step 5480/6400  train_loss=0.07897  grad_norm=0.068  lr=1.47e-06  epoch=1  19.3 origins/s
16:58:35 INFO chud_predictor.finetune: step 5500/6400  train_loss=0.07559  grad_norm=0.061  lr=1.45e-06  epoch=1  19.3 origins/s
16:59:01 INFO chud_predictor.finetune: step 5520/6400  train_loss=0.07194  grad_norm=0.059  lr=1.43e-06  epoch=1  19.3 origins/s
16:59:27 INFO chud_predictor.finetune: step 5540/6400  train_loss=0.07755  grad_norm=0.089  lr=1.41e-06  epoch=1  19.3 origins/s
16:59:52 INFO chud_predictor.finetune: step 5560/6400  train_loss=0.07325  grad_norm=0.085  lr=1.39e-06  epoch=1  19.3 origins/s
17:00:18 INFO chud_predictor.finetune: step 5580/6400  train_loss=0.07368  grad_norm=0.075  lr=1.37e-06  epoch=1  19.3 origins/s
17:00:44 INFO chud_predictor.finetune: step 5600/6400  train_loss=0.07322  grad_norm=0.067  lr=1.35e-06  epoch=1  19.3 origins/s
17:03:20 INFO chud_predictor.finetune: step 5600 val: pinball_c=7.5398  pinball_c_fan=7.5502  skill_pinball=0.0014  rmse_c=29.5686  skill_mse=-0.0022  skill_mae=0.0076  cover80=0.7903  settle_bss_persist=-0.0083  *best*
17:03:47 INFO chud_predictor.finetune: step 5620/6400  train_loss=0.06884  grad_norm=0.062  lr=1.34e-06  epoch=1  19.0 origins/s
17:04:12 INFO chud_predictor.finetune: step 5640/6400  train_loss=0.07430  grad_norm=0.121  lr=1.32e-06  epoch=1  19.1 origins/s
17:04:38 INFO chud_predictor.finetune: step 5660/6400  train_loss=0.07781  grad_norm=0.076  lr=1.30e-06  epoch=1  19.1 origins/s
