23:41:53 INFO chudp: config configs/finetune.toml: {'finetune': {'context': 1024, 'covariates': 'full', 'start': '2025-12-15', 'val_frac': 0.15, 'test_frac': 0.15, 'embargo_bars': 1440, 'trainable': 'all', 'precision': 'fp32', 'loss_scale': 'none', 'lr': 1e-05, 'warmup_steps': 100, 'max_steps': 6400, 'batch_size': 32, 'micro_batch': 8, 'eval_every': 400, 'eval_samples': 16384, 'patience': 0, 'device': 'auto'}}
23:41:53 INFO chudp: resolved config: FinetuneConfig(context=1024, horizon=64, covariates='full_rv', max_ctx_gap_frac=0.01, require_quote_ok=False, start=datetime.date(2025, 12, 15), end=None, val_frac=0.15, test_frac=0.15, val_start=None, test_start=None, embargo_bars=1440, model_id='google/timesfm-3.0-pytorch', device=None, precision='fp32', trainable='all', loss_scale='none', lr=1e-05, min_lr_frac=0.1, weight_decay=0.01, warmup_steps=100, max_steps=6400, batch_size=32, micro_batch=8, grad_clip=1.0, eval_every=400, eval_samples=16384, eval_batch=32, patience=0, log_every=20, seed=0, run_id=None)
23:41:55 INFO chud_predictor.finetune: train targets in [2025-12-19 06:57:00, 2026-06-27 00:00:00): 203750 origins
23:41:55 INFO chud_predictor.finetune: val   targets in [2026-06-28 00:00:00, 2026-08-06 00:00:00): 46580 origins
23:41:55 INFO chud_predictor.finetune: test  targets in [2026-08-07 00:00:00, 2026-09-17 02:00:00): 45708 origins
23:41:55 INFO chud_predictor.model: loading google/timesfm-3.0-pytorch on cuda (AMD Instinct MI300X VF, torch 2.14.0+rocm7.2) (batch 32)
23:41:56 INFO chud_predictor.finetune: trainable parameters: 330.7M of 330.7M (all); 29 variates
00:42:04 INFO chud_predictor.finetune: step 1760/6400  train_loss=0.07594  grad_norm=0.082  lr=8.54e-06  epoch=1  17.3 origins/s
00:42:33 INFO chud_predictor.finetune: step 1780/6400  train_loss=0.07053  grad_norm=0.083  lr=8.51e-06  epoch=1  17.4 origins/s
00:43:01 INFO chud_predictor.finetune: step 1800/6400  train_loss=0.07102  grad_norm=0.059  lr=8.48e-06  epoch=1  17.4 origins/s
00:43:30 INFO chud_predictor.finetune: step 1820/6400  train_loss=0.07461  grad_norm=0.065  lr=8.44e-06  epoch=1  17.5 origins/s
00:43:59 INFO chud_predictor.finetune: step 1840/6400  train_loss=0.07439  grad_norm=0.065  lr=8.41e-06  epoch=1  17.5 origins/s
00:44:28 INFO chud_predictor.finetune: step 1860/6400  train_loss=0.07206  grad_norm=0.054  lr=8.38e-06  epoch=1  17.5 origins/s
00:44:57 INFO chud_predictor.finetune: step 1880/6400  train_loss=0.07388  grad_norm=0.077  lr=8.34e-06  epoch=1  17.6 origins/s
00:45:25 INFO chud_predictor.finetune: step 1900/6400  train_loss=0.07317  grad_norm=0.062  lr=8.31e-06  epoch=1  17.6 origins/s
00:45:54 INFO chud_predictor.finetune: step 1920/6400  train_loss=0.07522  grad_norm=0.055  lr=8.27e-06  epoch=1  17.7 origins/s
00:46:23 INFO chud_predictor.finetune: step 1940/6400  train_loss=0.07330  grad_norm=0.070  lr=8.23e-06  epoch=1  17.7 origins/s
00:46:52 INFO chud_predictor.finetune: step 1960/6400  train_loss=0.07486  grad_norm=0.066  lr=8.20e-06  epoch=1  17.7 origins/s
00:47:21 INFO chud_predictor.finetune: step 1980/6400  train_loss=0.07246  grad_norm=0.093  lr=8.16e-06  epoch=1  17.8 origins/s
00:47:50 INFO chud_predictor.finetune: step 2000/6400  train_loss=0.07302  grad_norm=0.042  lr=8.13e-06  epoch=1  17.8 origins/s
00:50:46 INFO chud_predictor.finetune: step 2000 val: pinball_c=7.5689  pinball_c_fan=7.5502  skill_pinball=-0.0025  rmse_c=29.5889  skill_mse=-0.0036  skill_mae=0.0062  cover80=0.8234  settle_bss_persist=-0.0132  *best*
00:51:16 INFO chud_predictor.finetune: step 2020/6400  train_loss=0.07394  grad_norm=0.063  lr=8.09e-06  epoch=1  17.0 origins/s
00:51:45 INFO chud_predictor.finetune: step 2040/6400  train_loss=0.07580  grad_norm=0.067  lr=8.05e-06  epoch=1  17.0 origins/s
00:52:14 INFO chud_predictor.finetune: step 2060/6400  train_loss=0.07615  grad_norm=0.062  lr=8.02e-06  epoch=1  17.1 origins/s
00:52:42 INFO chud_predictor.finetune: step 2080/6400  train_loss=0.07216  grad_norm=0.072  lr=7.98e-06  epoch=1  17.1 origins/s
00:53:11 INFO chud_predictor.finetune: step 2100/6400  train_loss=0.07715  grad_norm=0.083  lr=7.94e-06  epoch=1  17.2 origins/s
00:53:40 INFO chud_predictor.finetune: step 2120/6400  train_loss=0.07176  grad_norm=0.118  lr=7.90e-06  epoch=1  17.2 origins/s
00:54:09 INFO chud_predictor.finetune: step 2140/6400  train_loss=0.07255  grad_norm=0.071  lr=7.87e-06  epoch=1  17.2 origins/s
00:54:38 INFO chud_predictor.finetune: step 2160/6400  train_loss=0.07518  grad_norm=0.066  lr=7.83e-06  epoch=1  17.3 origins/s
00:55:06 INFO chud_predictor.finetune: step 2180/6400  train_loss=0.07224  grad_norm=0.056  lr=7.79e-06  epoch=1  17.3 origins/s
00:55:35 INFO chud_predictor.finetune: step 2200/6400  train_loss=0.07352  grad_norm=0.059  lr=7.75e-06  epoch=1  17.3 origins/s
00:56:04 INFO chud_predictor.finetune: step 2220/6400  train_loss=0.07321  grad_norm=0.060  lr=7.71e-06  epoch=1  17.4 origins/s
00:56:33 INFO chud_predictor.finetune: step 2240/6400  train_loss=0.07451  grad_norm=0.072  lr=7.67e-06  epoch=1  17.4 origins/s
00:57:01 INFO chud_predictor.finetune: step 2260/6400  train_loss=0.07802  grad_norm=0.076  lr=7.63e-06  epoch=1  17.4 origins/s
00:57:30 INFO chud_predictor.finetune: step 2280/6400  train_loss=0.07848  grad_norm=0.063  lr=7.59e-06  epoch=1  17.5 origins/s
00:57:59 INFO chud_predictor.finetune: step 2300/6400  train_loss=0.07572  grad_norm=0.062  lr=7.55e-06  epoch=1  17.5 origins/s
00:58:28 INFO chud_predictor.finetune: step 2320/6400  train_loss=0.07390  grad_norm=0.063  lr=7.51e-06  epoch=1  17.5 origins/s
00:58:57 INFO chud_predictor.finetune: step 2340/6400  train_loss=0.07817  grad_norm=0.070  lr=7.47e-06  epoch=1  17.6 origins/s
00:59:25 INFO chud_predictor.finetune: step 2360/6400  train_loss=0.07905  grad_norm=0.077  lr=7.43e-06  epoch=1  17.6 origins/s
00:59:54 INFO chud_predictor.finetune: step 2380/6400  train_loss=0.07511  grad_norm=0.069  lr=7.39e-06  epoch=1  17.6 origins/s
01:00:23 INFO chud_predictor.finetune: step 2400/6400  train_loss=0.07341  grad_norm=0.095  lr=7.35e-06  epoch=1  17.7 origins/s
01:03:19 INFO chud_predictor.finetune: step 2400 val: pinball_c=7.5520  pinball_c_fan=7.5502  skill_pinball=-0.0002  rmse_c=29.6008  skill_mse=-0.0044  skill_mae=0.0069  cover80=0.8265  settle_bss_persist=-0.0128  *best*
01:03:49 INFO chud_predictor.finetune: step 2420/6400  train_loss=0.07443  grad_norm=0.089  lr=7.31e-06  epoch=1  17.0 origins/s
01:04:18 INFO chud_predictor.finetune: step 2440/6400  train_loss=0.07415  grad_norm=0.062  lr=7.27e-06  epoch=1  17.0 origins/s
01:04:47 INFO chud_predictor.finetune: step 2460/6400  train_loss=0.07579  grad_norm=0.071  lr=7.23e-06  epoch=1  17.1 origins/s
01:05:16 INFO chud_predictor.finetune: step 2480/6400  train_loss=0.07315  grad_norm=0.067  lr=7.19e-06  epoch=1  17.1 origins/s
01:05:45 INFO chud_predictor.finetune: step 2500/6400  train_loss=0.07317  grad_norm=0.059  lr=7.14e-06  epoch=1  17.1 origins/s
01:06:14 INFO chud_predictor.finetune: step 2520/6400  train_loss=0.07667  grad_norm=0.086  lr=7.10e-06  epoch=1  17.2 origins/s
01:06:42 INFO chud_predictor.finetune: step 2540/6400  train_loss=0.07289  grad_norm=0.078  lr=7.06e-06  epoch=1  17.2 origins/s
01:07:11 INFO chud_predictor.finetune: step 2560/6400  train_loss=0.07348  grad_norm=0.065  lr=7.02e-06  epoch=1  17.2 origins/s
01:07:40 INFO chud_predictor.finetune: step 2580/6400  train_loss=0.07425  grad_norm=0.072  lr=6.98e-06  epoch=1  17.3 origins/s
01:08:09 INFO chud_predictor.finetune: step 2600/6400  train_loss=0.07569  grad_norm=0.062  lr=6.93e-06  epoch=1  17.3 origins/s
01:08:38 INFO chud_predictor.finetune: step 2620/6400  train_loss=0.07506  grad_norm=0.061  lr=6.89e-06  epoch=1  17.3 origins/s
01:09:06 INFO chud_predictor.finetune: step 2640/6400  train_loss=0.07436  grad_norm=0.074  lr=6.85e-06  epoch=1  17.3 origins/s
